"idx","x","z"
14065,17.052,20.2
14066,17.552,20.45
14067,18.052,20.2
14068,18.552,20.45
14069,19.052,20.2
14070,19.552,20.45
14071,20.052,20.2
14072,20.552,20.45
14073,21.052,20.2
14074,21.552,20.45
14075,22.052,20.2
14076,22.552,20.45
14077,23.052,20.2
14078,23.552,20.45
14079,24.052,20.2
14080,24.552,20.45
14081,25.052,20.2
14082,25.552,20.45
14083,26.052,20.2
14084,26.552,20.45
14085,27.052,20.2
14086,27.552,20.45
14087,28.052,20.2
14088,28.552,20.45
14089,29.052,20.2
14090,29.552,20.45
14091,30.052,20.2
14092,30.552,20.45
14093,31.052,20.2
14094,31.552,20.45
14095,32.052,20.2
14096,32.552,20.45
14097,33.052,20.2
14098,33.552,20.45
14099,34.052,20.2
14100,34.552,20.45
14101,35.052,20.2
14125,-35.948,20.7
14126,-35.448,20.95
14127,-34.948,20.7
14128,-34.448,20.95
14129,-33.948,20.7
14130,-33.448,20.95
14131,-32.948,20.7
14132,-32.448,20.95
14133,-31.948,20.7
14134,-31.448,20.95
14135,-30.948,20.7
14136,-30.448,20.95
14137,-29.948,20.7
14138,-29.448,20.95
14139,-28.948,20.7
14140,-28.448,20.95
14141,-27.948,20.7
14142,-27.448,20.95
14143,-26.948,20.7
14144,-26.448,20.95
14145,-25.948,20.7
14146,-25.448,20.95
14147,-24.948,20.7
14148,-24.448,20.95
14149,-23.948,20.7
14150,-23.448,20.95
14151,-22.948,20.7
14152,-22.448,20.95
14153,-21.948,20.7
14154,-21.448,20.95
14155,-20.948,20.7
14156,-20.448,20.95
14157,-19.948,20.7
14158,-19.448,20.95
14159,-18.948,20.7
14160,-18.448,20.95
14161,-17.948,20.7
14162,-17.448,20.95
14163,-16.948,20.7
14164,-16.448,20.95
14165,-15.948,20.7
14166,-15.448,20.95
14167,-14.948,20.7
14168,-14.448,20.95
14169,-13.948,20.7
14170,-13.448,20.95
14171,-12.948,20.7
14172,-12.448,20.95
14173,-11.948,20.7
14174,-11.448,20.95
14175,-10.948,20.7
14176,-10.448,20.95
14177,-9.948,20.7
14178,-9.448,20.95
14179,-8.948,20.7
14180,-8.448,20.95
14181,-7.948,20.7
14182,-7.448,20.95
14183,-6.948,20.7
14184,-6.448,20.95
14185,-5.948,20.7
14186,-5.448,20.95
14187,-4.948,20.7
14188,-4.448,20.95
14189,-3.948,20.7
14190,-3.448,20.95
14191,-2.948,20.7
14192,-2.448,20.95
14193,-1.948,20.7
14194,-1.448,20.95
14195,-0.948,20.7
14196,-0.448,20.95
14197,0.0519999999999996,20.7
14198,0.552,20.95
14199,1.052,20.7
14200,1.552,20.95
14201,2.052,20.7
14202,2.552,20.95
14203,3.052,20.7
14204,3.552,20.95
14205,4.052,20.7
14206,4.552,20.95
14207,5.052,20.7
14208,5.552,20.95
14209,6.052,20.7
14210,6.552,20.95
14211,7.052,20.7
14212,7.552,20.95
14213,8.052,20.7
14214,8.552,20.95
14215,9.052,20.7
14216,9.552,20.95
14217,10.052,20.7
14218,10.552,20.95
14219,11.052,20.7
14220,11.552,20.95
14221,12.052,20.7
14222,12.552,20.95
14223,13.052,20.7
14224,13.552,20.95
14225,14.052,20.7
14226,14.552,20.95
14227,15.052,20.7
14228,15.552,20.95
14229,16.052,20.7
14230,16.552,20.95
14231,17.052,20.7
14232,17.552,20.95
14233,18.052,20.7
14234,18.552,20.95
14235,19.052,20.7
14236,19.552,20.95
14237,20.052,20.7
14238,20.552,20.95
14239,21.052,20.7
14240,21.552,20.95
14241,22.052,20.7
14242,22.552,20.95
14243,23.052,20.7
14244,23.552,20.95
14245,24.052,20.7
14246,24.552,20.95
14247,25.052,20.7
14248,25.552,20.95
14249,26.052,20.7
14250,26.552,20.95
14251,27.052,20.7
14252,27.552,20.95
14253,28.052,20.7
14254,28.552,20.95
14255,29.052,20.7
14256,29.552,20.95
14257,30.052,20.7
14258,30.552,20.95
14259,31.052,20.7
14260,31.552,20.95
14261,32.052,20.7
14262,32.552,20.95
14263,33.052,20.7
14264,33.552,20.95
14265,34.052,20.7
14266,34.552,20.95
14267,35.052,20.7
14290,-36.448,21.45
14291,-35.948,21.2
14292,-35.448,21.45
14293,-34.948,21.2
14294,-34.448,21.45
14295,-33.948,21.2
14296,-33.448,21.45
14297,-32.948,21.2
14298,-32.448,21.45
14299,-31.948,21.2
14300,-31.448,21.45
14301,-30.948,21.2
14302,-30.448,21.45
14303,-29.948,21.2
14304,-29.448,21.45
14305,-28.948,21.2
14306,-28.448,21.45
14307,-27.948,21.2
14308,-27.448,21.45
14309,-26.948,21.2
14310,-26.448,21.45
14311,-25.948,21.2
14312,-25.448,21.45
14313,-24.948,21.2
14314,-24.448,21.45
14315,-23.948,21.2
14316,-23.448,21.45
14317,-22.948,21.2
14318,-22.448,21.45
14319,-21.948,21.2
14320,-21.448,21.45
14321,-20.948,21.2
14322,-20.448,21.45
14323,-19.948,21.2
14324,-19.448,21.45
14325,-18.948,21.2
14326,-18.448,21.45
14327,-17.948,21.2
14328,-17.448,21.45
14329,-16.948,21.2
14330,-16.448,21.45
14331,-15.948,21.2
14332,-15.448,21.45
14333,-14.948,21.2
14334,-14.448,21.45
14335,-13.948,21.2
14336,-13.448,21.45
14337,-12.948,21.2
14338,-12.448,21.45
14339,-11.948,21.2
14340,-11.448,21.45
14341,-10.948,21.2
14342,-10.448,21.45
14343,-9.948,21.2
14344,-9.448,21.45
14345,-8.948,21.2
14346,-8.448,21.45
14347,-7.948,21.2
14348,-7.448,21.45
14349,-6.948,21.2
14350,-6.448,21.45
14351,-5.948,21.2
14352,-5.448,21.45
14353,-4.948,21.2
14354,-4.448,21.45
14355,-3.948,21.2
14356,-3.448,21.45
14357,-2.948,21.2
14358,-2.448,21.45
14359,-1.948,21.2
14360,-1.448,21.45
14361,-0.948,21.2
14362,-0.448,21.45
14363,0.0519999999999996,21.2
14364,0.552,21.45
14365,1.052,21.2
14366,1.552,21.45
14367,2.052,21.2
14368,2.552,21.45
14369,3.052,21.2
14370,3.552,21.45
14371,4.052,21.2
14372,4.552,21.45
14373,5.052,21.2
14374,5.552,21.45
14375,6.052,21.2
14376,6.552,21.45
14377,7.052,21.2
14378,7.552,21.45
14379,8.052,21.2
14380,8.552,21.45
14381,9.052,21.2
14382,9.552,21.45
14383,10.052,21.2
14384,10.552,21.45
14385,11.052,21.2
14386,11.552,21.45
14387,12.052,21.2
14388,12.552,21.45
14389,13.052,21.2
14390,13.552,21.45
14391,14.052,21.2
14392,14.552,21.45
14393,15.052,21.2
14394,15.552,21.45
14395,16.052,21.2
14396,16.552,21.45
14397,17.052,21.2
14398,17.552,21.45
14399,18.052,21.2
14400,18.552,21.45
14401,19.052,21.2
14402,19.552,21.45
14403,20.052,21.2
14404,20.552,21.45
14405,21.052,21.2
14406,21.552,21.45
14407,22.052,21.2
14408,22.552,21.45
14409,23.052,21.2
14410,23.552,21.45
14411,24.052,21.2
14412,24.552,21.45
14413,25.052,21.2
14414,25.552,21.45
14415,26.052,21.2
14416,26.552,21.45
14417,27.052,21.2
14418,27.552,21.45
14419,28.052,21.2
14420,28.552,21.45
14421,29.052,21.2
14422,29.552,21.45
14423,30.052,21.2
14424,30.552,21.45
14425,31.052,21.2
14426,31.552,21.45
14427,32.052,21.2
14428,32.552,21.45
14429,33.052,21.2
14430,33.552,21.45
14431,34.052,21.2
14432,34.552,21.45
14433,35.052,21.2
14456,-36.448,21.95
14457,-35.948,21.7
14458,-35.448,21.95
14459,-34.948,21.7
14460,-34.448,21.95
14461,-33.948,21.7
14462,-33.448,21.95
14463,-32.948,21.7
14464,-32.448,21.95
14465,-31.948,21.7
14466,-31.448,21.95
14467,-30.948,21.7
14468,-30.448,21.95
14469,-29.948,21.7
14470,-29.448,21.95
14471,-28.948,21.7
14472,-28.448,21.95
14473,-27.948,21.7
14474,-27.448,21.95
14475,-26.948,21.7
14476,-26.448,21.95
14477,-25.948,21.7
14478,-25.448,21.95
14479,-24.948,21.7
14480,-24.448,21.95
14481,-23.948,21.7
14482,-23.448,21.95
14483,-22.948,21.7
14484,-22.448,21.95
14485,-21.948,21.7
14486,-21.448,21.95
14487,-20.948,21.7
14488,-20.448,21.95
14489,-19.948,21.7
14490,-19.448,21.95
14491,-18.948,21.7
14492,-18.448,21.95
14493,-17.948,21.7
14494,-17.448,21.95
14495,-16.948,21.7
14496,-16.448,21.95
14497,-15.948,21.7
14498,-15.448,21.95
14499,-14.948,21.7
14500,-14.448,21.95
14501,-13.948,21.7
14502,-13.448,21.95
14503,-12.948,21.7
14504,-12.448,21.95
14505,-11.948,21.7
14506,-11.448,21.95
14507,-10.948,21.7
14508,-10.448,21.95
14509,-9.948,21.7
14510,-9.448,21.95
14511,-8.948,21.7
14512,-8.448,21.95
14513,-7.948,21.7
14514,-7.448,21.95
14515,-6.948,21.7
14516,-6.448,21.95
14517,-5.948,21.7
14518,-5.448,21.95
14519,-4.948,21.7
14520,-4.448,21.95
14521,-3.948,21.7
14522,-3.448,21.95
14523,-2.948,21.7
14524,-2.448,21.95
14525,-1.948,21.7
14526,-1.448,21.95
14527,-0.948,21.7
14528,-0.448,21.95
14529,0.0519999999999996,21.7
14530,0.552,21.95
14531,1.052,21.7
14532,1.552,21.95
14533,2.052,21.7
14534,2.552,21.95
14535,3.052,21.7
14536,3.552,21.95
14537,4.052,21.7
14538,4.552,21.95
14539,5.052,21.7
14540,5.552,21.95
14541,6.052,21.7
14542,6.552,21.95
14543,7.052,21.7
14544,7.552,21.95
14545,8.052,21.7
14546,8.552,21.95
14547,9.052,21.7
14548,9.552,21.95
14549,10.052,21.7
14550,10.552,21.95
14551,11.052,21.7
14552,11.552,21.95
14553,12.052,21.7
14554,12.552,21.95
14555,13.052,21.7
14556,13.552,21.95
14557,14.052,21.7
14558,14.552,21.95
14559,15.052,21.7
14560,15.552,21.95
14561,16.052,21.7
14562,16.552,21.95
14563,17.052,21.7
14564,17.552,21.95
14565,18.052,21.7
14566,18.552,21.95
14567,19.052,21.7
14568,19.552,21.95
14569,20.052,21.7
14570,20.552,21.95
14571,21.052,21.7
14572,21.552,21.95
14573,22.052,21.7
14574,22.552,21.95
14575,23.052,21.7
14576,23.552,21.95
14577,24.052,21.7
14578,24.552,21.95
14579,25.052,21.7
14580,25.552,21.95
14581,26.052,21.7
14582,26.552,21.95
14583,27.052,21.7
14584,27.552,21.95
14585,28.052,21.7
14586,28.552,21.95
14587,29.052,21.7
14588,29.552,21.95
14589,30.052,21.7
14590,30.552,21.95
14591,31.052,21.7
14592,31.552,21.95
14593,32.052,21.7
14594,32.552,21.95
14595,33.052,21.7
14596,33.552,21.95
14597,34.052,21.7
14598,34.552,21.95
14599,35.052,21.7
14621,-36.948,22.2
14622,-36.448,22.45
14623,-35.948,22.2
14624,-35.448,22.45
14625,-34.948,22.2
14626,-34.448,22.45
14627,-33.948,22.2
14628,-33.448,22.45
14629,-32.948,22.2
14630,-32.448,22.45
14631,-31.948,22.2
14632,-31.448,22.45
14633,-30.948,22.2
14634,-30.448,22.45
14635,-29.948,22.2
14636,-29.448,22.45
14637,-28.948,22.2
14638,-28.448,22.45
14639,-27.948,22.2
14640,-27.448,22.45
14641,-26.948,22.2
14642,-26.448,22.45
14643,-25.948,22.2
14644,-25.448,22.45
14645,-24.948,22.2
14646,-24.448,22.45
14647,-23.948,22.2
14648,-23.448,22.45
14649,-22.948,22.2
14650,-22.448,22.45
14651,-21.948,22.2
14652,-21.448,22.45
14653,-20.948,22.2
14654,-20.448,22.45
14655,-19.948,22.2
14656,-19.448,22.45
14657,-18.948,22.2
14658,-18.448,22.45
14659,-17.948,22.2
14660,-17.448,22.45
14661,-16.948,22.2
14662,-16.448,22.45
14663,-15.948,22.2
14664,-15.448,22.45
14665,-14.948,22.2
14666,-14.448,22.45
14667,-13.948,22.2
14668,-13.448,22.45
14669,-12.948,22.2
14670,-12.448,22.45
14671,-11.948,22.2
14672,-11.448,22.45
14673,-10.948,22.2
14674,-10.448,22.45
14675,-9.948,22.2
14676,-9.448,22.45
14677,-8.948,22.2
14678,-8.448,22.45
14679,-7.948,22.2
14680,-7.448,22.45
14681,-6.948,22.2
14682,-6.448,22.45
14683,-5.948,22.2
14684,-5.448,22.45
14685,-4.948,22.2
14686,-4.448,22.45
14687,-3.948,22.2
14688,-3.448,22.45
14689,-2.948,22.2
14690,-2.448,22.45
14691,-1.948,22.2
14692,-1.448,22.45
14693,-0.948,22.2
14694,-0.448,22.45
14695,0.0519999999999996,22.2
14696,0.552,22.45
14697,1.052,22.2
14698,1.552,22.45
14699,2.052,22.2
14700,2.552,22.45
14701,3.052,22.2
14702,3.552,22.45
14703,4.052,22.2
14704,4.552,22.45
14705,5.052,22.2
14706,5.552,22.45
14707,6.052,22.2
14708,6.552,22.45
14709,7.052,22.2
14710,7.552,22.45
14711,8.052,22.2
14712,8.552,22.45
14713,9.052,22.2
14714,9.552,22.45
14715,10.052,22.2
14716,10.552,22.45
14717,11.052,22.2
14718,11.552,22.45
14719,12.052,22.2
14720,12.552,22.45
14721,13.052,22.2
14722,13.552,22.45
14723,14.052,22.2
14724,14.552,22.45
14725,15.052,22.2
14726,15.552,22.45
14727,16.052,22.2
14728,16.552,22.45
14729,17.052,22.2
14730,17.552,22.45
14731,18.052,22.2
14732,18.552,22.45
14733,19.052,22.2
14734,19.552,22.45
14735,20.052,22.2
14736,20.552,22.45
14737,21.052,22.2
14738,21.552,22.45
14739,22.052,22.2
14740,22.552,22.45
14741,23.052,22.2
14742,23.552,22.45
14743,24.052,22.2
14744,24.552,22.45
14745,25.052,22.2
14746,25.552,22.45
14747,26.052,22.2
14748,26.552,22.45
14749,27.052,22.2
14750,27.552,22.45
14751,28.052,22.2
14752,28.552,22.45
14753,29.052,22.2
14754,29.552,22.45
14755,30.052,22.2
14756,30.552,22.45
14757,31.052,22.2
14758,31.552,22.45
14759,32.052,22.2
14760,32.552,22.45
14761,33.052,22.2
14762,33.552,22.45
14763,34.052,22.2
14764,34.552,22.45
14765,35.052,22.2
14787,-36.948,22.7
14788,-36.448,22.95
14789,-35.948,22.7
14790,-35.448,22.95
14791,-34.948,22.7
14792,-34.448,22.95
14793,-33.948,22.7
14794,-33.448,22.95
14795,-32.948,22.7
14796,-32.448,22.95
14797,-31.948,22.7
14798,-31.448,22.95
14799,-30.948,22.7
14800,-30.448,22.95
14801,-29.948,22.7
14802,-29.448,22.95
14803,-28.948,22.7
14804,-28.448,22.95
14805,-27.948,22.7
14806,-27.448,22.95
14807,-26.948,22.7
14808,-26.448,22.95
14809,-25.948,22.7
14810,-25.448,22.95
14811,-24.948,22.7
14812,-24.448,22.95
14813,-23.948,22.7
14814,-23.448,22.95
14815,-22.948,22.7
14816,-22.448,22.95
14817,-21.948,22.7
14818,-21.448,22.95
14819,-20.948,22.7
14820,-20.448,22.95
14821,-19.948,22.7
14822,-19.448,22.95
14823,-18.948,22.7
14824,-18.448,22.95
14825,-17.948,22.7
14826,-17.448,22.95
14827,-16.948,22.7
14828,-16.448,22.95
14829,-15.948,22.7
14830,-15.448,22.95
14831,-14.948,22.7
14832,-14.448,22.95
14833,-13.948,22.7
14834,-13.448,22.95
14835,-12.948,22.7
14836,-12.448,22.95
14837,-11.948,22.7
14838,-11.448,22.95
14839,-10.948,22.7
14840,-10.448,22.95
14841,-9.948,22.7
14842,-9.448,22.95
14843,-8.948,22.7
14844,-8.448,22.95
14845,-7.948,22.7
14846,-7.448,22.95
14847,-6.948,22.7
14848,-6.448,22.95
14849,-5.948,22.7
14850,-5.448,22.95
14851,-4.948,22.7
14852,-4.448,22.95
14853,-3.948,22.7
14854,-3.448,22.95
14855,-2.948,22.7
14856,-2.448,22.95
14857,-1.948,22.7
14858,-1.448,22.95
14859,-0.948,22.7
14860,-0.448,22.95
14861,0.0519999999999996,22.7
14862,0.552,22.95
14863,1.052,22.7
14864,1.552,22.95
14865,2.052,22.7
14866,2.552,22.95
14867,3.052,22.7
14868,3.552,22.95
14869,4.052,22.7
14870,4.552,22.95
14871,5.052,22.7
14872,5.552,22.95
14873,6.052,22.7
14874,6.552,22.95
14875,7.052,22.7
14876,7.552,22.95
14877,8.052,22.7
14878,8.552,22.95
14879,9.052,22.7
14880,9.552,22.95
14881,10.052,22.7
14882,10.552,22.95
14883,11.052,22.7
14884,11.552,22.95
14885,12.052,22.7
14886,12.552,22.95
14887,13.052,22.7
14888,13.552,22.95
14889,14.052,22.7
14890,14.552,22.95
14891,15.052,22.7
14892,15.552,22.95
14893,16.052,22.7
14894,16.552,22.95
14895,17.052,22.7
14896,17.552,22.95
14897,18.052,22.7
14898,18.552,22.95
14899,19.052,22.7
14900,19.552,22.95
14901,20.052,22.7
14902,20.552,22.95
14903,21.052,22.7
14904,21.552,22.95
14905,22.052,22.7
14906,22.552,22.95
14907,23.052,22.7
14908,23.552,22.95
14909,24.052,22.7
14910,24.552,22.95
14911,25.052,22.7
14912,25.552,22.95
14913,26.052,22.7
14914,26.552,22.95
14915,27.052,22.7
14916,27.552,22.95
14917,28.052,22.7
14918,28.552,22.95
14919,29.052,22.7
14920,29.552,22.95
14921,30.052,22.7
14922,30.552,22.95
14923,31.052,22.7
14924,31.552,22.95
14925,32.052,22.7
14926,32.552,22.95
14927,33.052,22.7
14928,33.552,22.95
14929,34.052,22.7
14930,34.552,22.95
14931,35.052,22.7
14952,-37.448,23.45
14953,-36.948,23.2
14954,-36.448,23.45
14955,-35.948,23.2
14956,-35.448,23.45
14957,-34.948,23.2
14958,-34.448,23.45
14959,-33.948,23.2
14960,-33.448,23.45
14961,-32.948,23.2
14962,-32.448,23.45
14963,-31.948,23.2
14964,-31.448,23.45
14965,-30.948,23.2
14966,-30.448,23.45
14967,-29.948,23.2
14968,-29.448,23.45
14969,-28.948,23.2
14970,-28.448,23.45
14971,-27.948,23.2
14972,-27.448,23.45
14973,-26.948,23.2
14974,-26.448,23.45
14975,-25.948,23.2
14976,-25.448,23.45
14977,-24.948,23.2
14978,-24.448,23.45
14979,-23.948,23.2
14980,-23.448,23.45
14981,-22.948,23.2
14982,-22.448,23.45
14983,-21.948,23.2
14984,-21.448,23.45
14985,-20.948,23.2
14986,-20.448,23.45
14987,-19.948,23.2
14988,-19.448,23.45
14989,-18.948,23.2
14990,-18.448,23.45
14991,-17.948,23.2
14992,-17.448,23.45
14993,-16.948,23.2
14994,-16.448,23.45
14995,-15.948,23.2
14996,-15.448,23.45
14997,-14.948,23.2
14998,-14.448,23.45
14999,-13.948,23.2
15000,-13.448,23.45
15001,-12.948,23.2
15002,-12.448,23.45
15003,-11.948,23.2
15004,-11.448,23.45
15005,-10.948,23.2
15006,-10.448,23.45
15007,-9.948,23.2
15008,-9.448,23.45
15009,-8.948,23.2
15010,-8.448,23.45
15011,-7.948,23.2
15012,-7.448,23.45
15013,-6.948,23.2
15014,-6.448,23.45
15015,-5.948,23.2
15016,-5.448,23.45
15017,-4.948,23.2
15018,-4.448,23.45
15019,-3.948,23.2
15020,-3.448,23.45
15021,-2.948,23.2
15022,-2.448,23.45
15023,-1.948,23.2
15024,-1.448,23.45
15025,-0.948,23.2
15026,-0.448,23.45
15027,0.0519999999999996,23.2
15028,0.552,23.45
15029,1.052,23.2
15030,1.552,23.45
15031,2.052,23.2
15032,2.552,23.45
15033,3.052,23.2
15034,3.552,23.45
15035,4.052,23.2
15036,4.552,23.45
15037,5.052,23.2
15038,5.552,23.45
15039,6.052,23.2
15040,6.552,23.45
15041,7.052,23.2
15042,7.552,23.45
15043,8.052,23.2
15044,8.552,23.45
15045,9.052,23.2
15046,9.552,23.45
15047,10.052,23.2
15048,10.552,23.45
15049,11.052,23.2
15050,11.552,23.45
15051,12.052,23.2
15052,12.552,23.45
15053,13.052,23.2
15054,13.552,23.45
15055,14.052,23.2
15056,14.552,23.45
15057,15.052,23.2
15058,15.552,23.45
15059,16.052,23.2
15060,16.552,23.45
15061,17.052,23.2
15062,17.552,23.45
15063,18.052,23.2
15064,18.552,23.45
15065,19.052,23.2
15066,19.552,23.45
15067,20.052,23.2
15068,20.552,23.45
15069,21.052,23.2
15070,21.552,23.45
15071,22.052,23.2
15072,22.552,23.45
15073,23.052,23.2
15074,23.552,23.45
15075,24.052,23.2
15076,24.552,23.45
15077,25.052,23.2
15078,25.552,23.45
15079,26.052,23.2
15080,26.552,23.45
15081,27.052,23.2
15082,27.552,23.45
15083,28.052,23.2
15084,28.552,23.45
15085,29.052,23.2
15086,29.552,23.45
15087,30.052,23.2
15088,30.552,23.45
15089,31.052,23.2
15090,31.552,23.45
15091,32.052,23.2
15092,32.552,23.45
15093,33.052,23.2
15094,33.552,23.45
15095,34.052,23.2
15096,34.552,23.45
15097,35.052,23.2
15118,-37.448,23.95
15119,-36.948,23.7
15120,-36.448,23.95
15121,-35.948,23.7
15122,-35.448,23.95
15123,-34.948,23.7
15124,-34.448,23.95
15125,-33.948,23.7
15126,-33.448,23.95
15127,-32.948,23.7
15128,-32.448,23.95
15129,-31.948,23.7
15130,-31.448,23.95
15131,-30.948,23.7
15132,-30.448,23.95
15133,-29.948,23.7
15134,-29.448,23.95
15135,-28.948,23.7
15136,-28.448,23.95
15137,-27.948,23.7
15138,-27.448,23.95
15139,-26.948,23.7
15140,-26.448,23.95
15141,-25.948,23.7
15142,-25.448,23.95
15143,-24.948,23.7
15144,-24.448,23.95
15145,-23.948,23.7
15146,-23.448,23.95
15147,-22.948,23.7
15148,-22.448,23.95
15149,-21.948,23.7
15150,-21.448,23.95
15151,-20.948,23.7
15152,-20.448,23.95
15153,-19.948,23.7
15154,-19.448,23.95
15155,-18.948,23.7
15156,-18.448,23.95
15157,-17.948,23.7
15158,-17.448,23.95
15159,-16.948,23.7
15160,-16.448,23.95
15161,-15.948,23.7
15162,-15.448,23.95
15163,-14.948,23.7
15164,-14.448,23.95
15165,-13.948,23.7
15166,-13.448,23.95
15167,-12.948,23.7
15168,-12.448,23.95
15169,-11.948,23.7
15170,-11.448,23.95
15171,-10.948,23.7
15172,-10.448,23.95
15173,-9.948,23.7
15174,-9.448,23.95
15175,-8.948,23.7
15176,-8.448,23.95
15177,-7.948,23.7
15178,-7.448,23.95
15179,-6.948,23.7
15180,-6.448,23.95
15181,-5.948,23.7
15182,-5.448,23.95
15183,-4.948,23.7
15184,-4.448,23.95
15185,-3.948,23.7
15186,-3.448,23.95
15187,-2.948,23.7
15188,-2.448,23.95
15189,-1.948,23.7
15190,-1.448,23.95
15191,-0.948,23.7
15192,-0.448,23.95
15193,0.0519999999999996,23.7
15194,0.552,23.95
15195,1.052,23.7
15196,1.552,23.95
15197,2.052,23.7
15198,2.552,23.95
15199,3.052,23.7
15200,3.552,23.95
15201,4.052,23.7
15202,4.552,23.95
15203,5.052,23.7
15204,5.552,23.95
15205,6.052,23.7
15206,6.552,23.95
15207,7.052,23.7
15208,7.552,23.95
15209,8.052,23.7
15210,8.552,23.95
15211,9.052,23.7
15212,9.552,23.95
15213,10.052,23.7
15214,10.552,23.95
15215,11.052,23.7
15216,11.552,23.95
15217,12.052,23.7
15218,12.552,23.95
15219,13.052,23.7
15220,13.552,23.95
15221,14.052,23.7
15222,14.552,23.95
15223,15.052,23.7
15224,15.552,23.95
15225,16.052,23.7
15226,16.552,23.95
15227,17.052,23.7
15228,17.552,23.95
15229,18.052,23.7
15230,18.552,23.95
15231,19.052,23.7
15232,19.552,23.95
15233,20.052,23.7
15234,20.552,23.95
15235,21.052,23.7
15236,21.552,23.95
15237,22.052,23.7
15238,22.552,23.95
15239,23.052,23.7
15240,23.552,23.95
15241,24.052,23.7
15242,24.552,23.95
15243,25.052,23.7
15244,25.552,23.95
15245,26.052,23.7
15246,26.552,23.95
15247,27.052,23.7
15248,27.552,23.95
15249,28.052,23.7
15250,28.552,23.95
15251,29.052,23.7
15252,29.552,23.95
15253,30.052,23.7
15254,30.552,23.95
15255,31.052,23.7
15256,31.552,23.95
15257,32.052,23.7
15258,32.552,23.95
15259,33.052,23.7
15260,33.552,23.95
15261,34.052,23.7
15262,34.552,23.95
15263,35.052,23.7
15283,-37.948,24.2
15284,-37.448,24.45
15285,-36.948,24.2
15286,-36.448,24.45
15287,-35.948,24.2
15288,-35.448,24.45
15289,-34.948,24.2
15290,-34.448,24.45
15291,-33.948,24.2
15292,-33.448,24.45
15293,-32.948,24.2
15294,-32.448,24.45
15295,-31.948,24.2
15296,-31.448,24.45
15297,-30.948,24.2
15298,-30.448,24.45
15299,-29.948,24.2
15300,-29.448,24.45
15301,-28.948,24.2
15302,-28.448,24.45
15303,-27.948,24.2
15304,-27.448,24.45
15305,-26.948,24.2
15306,-26.448,24.45
15307,-25.948,24.2
15308,-25.448,24.45
15309,-24.948,24.2
15310,-24.448,24.45
15311,-23.948,24.2
15312,-23.448,24.45
15313,-22.948,24.2
15314,-22.448,24.45
15315,-21.948,24.2
15316,-21.448,24.45
15317,-20.948,24.2
15318,-20.448,24.45
15319,-19.948,24.2
15320,-19.448,24.45
15321,-18.948,24.2
15322,-18.448,24.45
15323,-17.948,24.2
15324,-17.448,24.45
15325,-16.948,24.2
15326,-16.448,24.45
15327,-15.948,24.2
15328,-15.448,24.45
15329,-14.948,24.2
15330,-14.448,24.45
15331,-13.948,24.2
15332,-13.448,24.45
15333,-12.948,24.2
15334,-12.448,24.45
15335,-11.948,24.2
15336,-11.448,24.45
15337,-10.948,24.2
15338,-10.448,24.45
15339,-9.948,24.2
15340,-9.448,24.45
15341,-8.948,24.2
15342,-8.448,24.45
15343,-7.948,24.2
15344,-7.448,24.45
15345,-6.948,24.2
15346,-6.448,24.45
15347,-5.948,24.2
15348,-5.448,24.45
15349,-4.948,24.2
15350,-4.448,24.45
15351,-3.948,24.2
15352,-3.448,24.45
15353,-2.948,24.2
15354,-2.448,24.45
15355,-1.948,24.2
15356,-1.448,24.45
15357,-0.948,24.2
15358,-0.448,24.45
15359,0.0519999999999996,24.2
15360,0.552,24.45
15361,1.052,24.2
15362,1.552,24.45
15363,2.052,24.2
15364,2.552,24.45
15365,3.052,24.2
15366,3.552,24.45
15367,4.052,24.2
15368,4.552,24.45
15369,5.052,24.2
15370,5.552,24.45
15371,6.052,24.2
15372,6.552,24.45
15373,7.052,24.2
15374,7.552,24.45
15375,8.052,24.2
15376,8.552,24.45
15377,9.052,24.2
15378,9.552,24.45
15379,10.052,24.2
15380,10.552,24.45
15381,11.052,24.2
15382,11.552,24.45
15383,12.052,24.2
15384,12.552,24.45
15385,13.052,24.2
15386,13.552,24.45
15387,14.052,24.2
15388,14.552,24.45
15389,15.052,24.2
15390,15.552,24.45
15391,16.052,24.2
15392,16.552,24.45
15393,17.052,24.2
15394,17.552,24.45
15395,18.052,24.2
15396,18.552,24.45
15397,19.052,24.2
15398,19.552,24.45
15399,20.052,24.2
15400,20.552,24.45
15401,21.052,24.2
15402,21.552,24.45
15403,22.052,24.2
15404,22.552,24.45
15405,23.052,24.2
15406,23.552,24.45
15407,24.052,24.2
15408,24.552,24.45
15409,25.052,24.2
15410,25.552,24.45
15411,26.052,24.2
15412,26.552,24.45
15413,27.052,24.2
15414,27.552,24.45
15415,28.052,24.2
15416,28.552,24.45
15417,29.052,24.2
15418,29.552,24.45
15419,30.052,24.2
15420,30.552,24.45
15421,31.052,24.2
15422,31.552,24.45
15423,32.052,24.2
15424,32.552,24.45
15425,33.052,24.2
15426,33.552,24.45
15427,34.052,24.2
15428,34.552,24.45
15429,35.052,24.2
